1|789601414963|75|32|CHAMPU ELVIVE x250|665|1|00000
8|779003320124|789601414963
1|779800338770|60|32|PESEBRE 5 PIEZAS|425|1|00000
1|779043002485|1|32|ALIM.NESTUM x200|345|1|00000
1|779800338750|60|32|PESEBRE 6 PIEZAS|529|1|00000
1|779800338760|60|32|PESEBRE 9 PIEZAS|865|1|00000
1|779806254718|5|32|AGUA DE MESA x5L.|339|1|00000
1|003600018345|75|32|TRA.BANIO DESC.X10|899|1|00000
1|779017000175|1|32|SUPERPIBEx800|785|1|00000
1|779802439163|1|32|CHOC.INSTANT.x400G|269|1|00000
1|779802439165|1|32|CHOC.INSTANT.x1KG|345|1|00000
1|789102411700|75|32|JABON PALMOLIVEX90|80|1|00000
1|779310012003|75|32|GEL DENTAL X180G|395|1|00000
1|789152809171|75|32|CEPILLO DENTAL 2X1|349|1|00000
1|779808543828|60|32|PLATOS VERDES X20U|131|1|00000
1|789102417710|75|32|JABON POLYANAx150|115|1|00000
1|789102417720|75|32|JABON POLYANAx150|115|1|00000
1|789102417730|75|32|JABON POLYANAx150|115|1|00000
1|789102411306|75|32|JABON PALMOLIVEx90|115|1|00000
8|789102411300|789102411306
1|779043004628|1|32|NESCAO x200|99|1|00000
8|779043004622|779043004628
8|779043004626|779043004628
1|779043004629|1|32|NESCAOx400G|299|1|00000
8|779043004625|779043004629
8|779043004627|779043004629
1|779004007015|1|32|CHOCOLINO x 800 GR|720|1|00000
1|779004004111|1|32|CHOCOLINO x 400 GR|559|1|00000
1|779004007001|1|32|CHOCOLINO x 200|190|1|00000
1|779004004502|1|32|CHOCOLINO x 200 GR|295|1|00000
1|779004007010|1|32|CHOCOLINOx400gr|365|1|00000
1|789102411316|75|32|JABON PALMOLIVEx90|115|1|00000
8|789102411310|789102411316
1|779043004641|1|32|NESQUIK BOLSA x360|319|1|00000
1|779043004698|1|32|NESQUIK x500|269|1|00000
8|779043004682|779043004698
8|779043004685|779043004698
8|779043004697|779043004698
1|779043004502|1|32|NESQUIK x 800G.|889|1|00000
1|779460000130|1|32|GALLETITA TRAKINAS|119|1|00000
1|779460000340|1|32|GALLETITA TRAKINAS|119|1|00000
8|779460000230|779460000340
1|779005098605|1|32|GELAT.CLIGHT LIGHT|165|1|00000
1|779043004683|1|32|NESQUIK X 1|1215|1|00000
8|779043004675|779043004683
8|779043004679|779043004683
1|779043004501|1|32|NESQUIK X 1500G.|1475|1|00000
1|779005098604|1|32|GELAT.CLIGHT LIGHT|165|1|00000
1|779005098602|1|32|GELAT.CLIGHT LIGHT|155|1|00000
1|779005098603|1|32|GELAT.CLIGHT LIGHT|155|1|00000
1|779005098601|1|32|GELAT.CLIGHT LIGHT|165|1|00000
1|779460002204|1|32|PEPITOS OFERTA 3x2|169|1|00000
1|779043002467|1|32|ALIM.NESTUM x250|345|1|00000
1|779460000540|1|32|GALLETITA TRAKINAS|119|1|00000
1|063723961135|65|32|EQUI.AUDIO EMERSON|7489|1|00000
1|779290000689|1|32|SAL ENTRE.D.ANCLAS|129|1|00000
1|210000012439|60|32|CAMIONETA FRICCION|885|1|00000
1|210000012440|60|32|PISTOLA C/LUZ/SONI|1559|1|00000
1|779152000762|75|32|ANTIT.VERITAS X130|435|1|00000
1|779043002437|1|32|ALIM.NESTUM x250|345|1|00000
1|779152000763|75|32|ANTIT.VERITAS X130|435|1|00000
1|779152000759|75|32|DESOD.VERITASx130g|465|1|00000
1|779043002438|1|32|ALIM.NESTUM x500|639|1|00000
1|779152000760|75|32|DESOD.VERITASx130g|465|1|00000
1|779043002408|1|32|ALIM.NESTUM X 400|579|1|00000
1|779043006845|1|32|ALIM.NESTLE x250G|335|1|00000
1|779043002470|1|32|CERE.NESTUM x250|145|1|00000
1|779043006846|1|32|ALIM.NESTLE x250G|335|1|00000
1|779152009606|75|32|BANIO CREM.ANTIALL|345|1|00000
1|779152009750|75|32|BANIO CREM.ANTIALL|345|1|00000
1|779152009752|75|32|BARRO VEG.ANTIALL|345|1|00000
1|779152009754|75|32|BARRO MINE.ANTIALL|345|1|00000
1|779017000114|1|32|SUPERPIBEx200|200|1|00000
